YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M
2023,6,1,87.7,1.93,3.38,0.58,2.8,187.38,2.45,3.67,0.54,3.13,192
2023,6,2,87.69,1.88,3.75,0.17,3.58,235.25,2.38,4.24,0.19,4.05,231.12
2023,6,3,87.85,1.94,3.41,0.46,2.95,113.88,2.56,3.76,0.73,3.04,116.88
2023,6,4,87.84,1.88,3.55,0.38,3.17,138.5,2.43,3.95,0.59,3.37,143.88
2023,6,5,87.79,1.88,3.38,0.41,2.98,121.81,2.3,3.34,0.27,3.07,125.75
2023,6,6,87.68,2.01,3.27,0.07,3.2,127.88,2.41,3.47,0.04,3.43,134.75
2023,6,7,87.67,1.95,3.34,0.18,3.16,131.5,2.49,3.66,0.41,3.25,136.38
2023,6,8,87.65,1.83,3.23,0.55,2.67,116.38,2.38,3.62,0.44,3.19,121.56
2023,6,9,87.52,1.62,3.05,0.32,2.73,162.31,2.03,3.09,0.36,2.73,135.5
2023,6,10,87.42,2.05,3.61,0.88,2.73,182.56,2.63,3.84,1.69,2.15,181.31
2023,6,11,87.32,2.12,4.22,0.61,3.61,209.5,2.7,4.66,0.91,3.76,209.94
2023,6,12,87.38,1.98,3.91,0.22,3.69,192.25,2.45,4.14,0.34,3.8,192.75
2023,6,13,87.32,2.72,5.1,0.97,4.13,189,3.64,6.19,1.44,4.75,191.56
2023,6,14,87.24,2.54,5.51,0.08,5.43,184.62,3.48,7.14,0.3,6.84,189.31
2023,6,15,87.19,2.02,5.02,0.34,4.68,161.94,3.01,7.12,0.52,6.6,167.94
2023,6,16,87.31,1.96,4.2,0.05,4.14,190.19,2.79,5.38,0.09,5.28,197.25
2023,6,17,87.52,1.6,3.37,0.29,3.08,165.75,1.98,3.8,0.47,3.34,165.69
2023,6,18,87.57,2.52,4.24,0.5,3.74,189.88,3.3,5.14,1.02,4.12,188.56
2023,6,19,87.56,3.04,4.59,1.53,3.06,180.19,4.27,5.86,2.77,3.1,180.94
2023,6,20,87.48,3.26,5.47,1.54,3.93,200.12,4.52,6.76,2.94,3.82,202.94
2023,6,21,87.59,2.94,4.37,0.91,3.47,195.19,3.78,5.51,1.62,3.89,197.56
2023,6,22,87.64,3.16,4.69,1.62,3.06,188.94,4.16,5.34,2.59,2.76,190.88
2023,6,23,87.68,2.61,4.37,1.53,2.84,176,3.52,4.76,2.71,2.05,176.62
2023,6,24,87.66,2.27,4.14,0.55,3.59,163.56,2.98,4.42,1.11,3.3,161.25
2023,6,25,87.7,2.18,4.05,0.29,3.76,133.19,2.76,4.27,0.52,3.74,130.31
2023,6,26,87.7,2.24,4.22,0.27,3.95,137.5,2.98,4.5,0.38,4.11,137.44
2023,6,27,87.72,2.55,5.11,1.03,4.09,155.88,3.54,6.22,1.62,4.6,150.69
2023,6,28,87.85,2.47,4.16,0.86,3.3,151.81,3.41,4.76,1.71,3.05,148.31
2023,6,29,87.78,2.91,5.13,1.22,3.91,171.62,3.9,6.08,2.04,4.04,170
2023,6,30,87.66,2.27,3.25,1.39,1.86,169.19,3.3,3.73,2.45,1.29,166.75
2023,7,1,87.68,2.94,4.73,1.59,3.15,197.62,4.22,5.48,3.27,2.21,199.38
2023,7,2,87.6,2.64,4.29,1.25,3.04,201.88,3.62,4.87,2.35,2.52,204.38
2023,7,3,87.68,2.12,3.52,0.97,2.55,177,2.91,3.82,1.98,1.84,175.81
2023,7,4,87.68,2.03,3.56,1.07,2.49,185.69,2.78,4.06,1.7,2.37,185.62
2023,7,5,87.62,1.76,3.3,0.53,2.77,192.62,2.14,3.27,0.87,2.41,191.88
2023,7,6,87.73,1.92,3.93,0.18,3.76,170.5,2.3,4.25,0.34,3.91,169
2023,7,7,87.86,2.04,4.1,0.16,3.95,199.5,2.62,4.47,0.31,4.16,195.75
2023,7,8,87.89,2.56,4.39,1.11,3.28,186.06,3.36,4.86,1.78,3.07,185.62
2023,7,9,87.78,2.55,4.04,1.18,2.85,184.25,3.51,4.24,2.33,1.91,184.75
2023,7,10,87.72,2.8,4.62,0.99,3.63,203,3.88,5.37,1.63,3.74,205.38
2023,7,11,87.67,2.79,4.67,1.27,3.4,204.38,4.04,5.52,2.56,2.95,206.56
2023,7,12,87.7,2.34,3.36,1.41,1.95,203.25,3.3,4.05,2.34,1.71,205.56
2023,7,13,87.7,3.26,4.34,2.09,2.26,192.81,4.48,5.39,3.34,2.05,193.94
2023,7,14,87.71,3.2,4.71,1.86,2.85,190.25,4.4,5.41,3.51,1.91,191.06
2023,7,15,87.71,2.3,3.95,0.83,3.12,174.12,3.16,4.32,1.62,2.7,172.56
2023,7,16,87.68,2.32,4.43,0.52,3.91,166.19,3.04,5.16,0.81,4.34,160.88
2023,7,17,87.63,2.63,4.45,0.69,3.77,164.12,3.64,5.39,1.16,4.23,162.06
2023,7,18,87.67,1.34,2.49,0.27,2.23,113.38,1.63,2.91,0.34,2.55,111.06
2023,7,19,87.58,1.72,2.77,0.66,2.12,127.06,2.2,2.8,1.33,1.48,124.75
2023,7,20,87.55,2.22,4.02,0.17,3.85,185.31,2.7,4.62,0.16,4.46,183
2023,7,21,87.84,1.85,3.52,0.1,3.41,177.38,2.38,3.68,0.16,3.52,162.38
2023,7,22,88.05,1.82,3.68,0.2,3.48,131.19,2.27,3.88,0.07,3.81,132.62
2023,7,23,88,2,4.15,0.12,4.02,211.88,2.58,4.53,0.18,4.35,197.25
2023,7,24,87.81,1.85,3.11,0.7,2.41,202,2.43,3.12,1.05,2.07,203.31
2023,7,25,87.85,1.38,2.29,0.28,2.01,181.06,1.76,3.34,0.38,2.97,184.44
2023,7,26,87.89,1.6,3.32,0.51,2.81,145.62,1.98,3.48,0.73,2.74,144.88
2023,7,27,87.77,1.82,3.89,0.56,3.32,179.75,2.14,4.13,0.76,3.38,179.56
2023,7,28,87.5,2.46,4.61,0.63,3.98,168.12,3.12,5.15,0.98,4.17,166.56
2023,7,29,87.5,1.76,2.96,0.16,2.8,166.19,2.3,3.3,0.28,3.02,165.5
2023,7,30,87.38,2.08,3.6,0.48,3.12,169.38,2.68,4.2,1.18,3.02,168.62
2023,7,31,87.28,1.97,3.62,0.55,3.08,178.69,2.42,3.97,0.66,3.3,177.25
2023,8,1,87.21,1.87,3.14,0.41,2.73,145.19,2.46,3.77,0.84,2.94,141.81
2023,8,2,87.33,2.41,4.07,0.95,3.12,131,3.62,4.88,2.05,2.83,128.44
2023,8,3,87.46,1.98,3.5,0.42,3.08,156.56,2.74,3.91,0.89,3.02,153
2023,8,4,87.64,2.41,4.76,0.44,4.33,176,3.33,5.48,0.93,4.55,173.44
2023,8,5,87.67,2.12,3.41,1.38,2.04,189,3.02,3.68,1.97,1.71,189
2023,8,6,87.32,2.93,5.27,1.23,4.03,178.56,3.95,6.41,2.13,4.27,177.75
2023,8,7,87.16,1.62,3.43,0.33,3.1,191,2.26,4.01,0.56,3.45,189.56
2023,8,8,87.27,1.83,3.77,0.19,3.59,204.31,2.52,4.23,0.5,3.74,200.69
2023,8,9,87.62,2.34,3.66,0.94,2.72,169.25,3.23,3.97,1.91,2.05,166.94
2023,8,10,87.76,2.47,4.45,1.1,3.34,196.88,3.34,5.12,1.86,3.26,197.62
2023,8,11,87.71,2.53,4.45,0.98,3.47,206.38,3.42,5.12,1.67,3.45,207.94
2023,8,12,87.42,3.12,5.51,1.22,4.29,186.31,4.42,7.09,2.68,4.41,187.94
2023,8,13,87.58,2.37,4.44,1.19,3.24,211.12,3.38,5.32,2.22,3.1,213.88
2023,8,14,87.72,2.02,3.7,0.86,2.84,209.88,2.75,4.15,1.18,2.97,211.56
2023,8,15,87.69,2.04,4.03,0.3,3.73,229.12,2.77,4.67,0.52,4.15,230.75
2023,8,16,87.67,2.81,4.76,0.05,4.7,199.81,3.58,5.84,0.02,5.83,224.88
2023,8,17,87.72,2.16,4.11,0.45,3.66,201.81,3.02,4.73,0.69,4.04,201.69
2023,8,18,87.76,1.92,3.69,0.05,3.63,170.56,2.59,4.45,0.02,4.42,162
2023,8,19,87.86,2.34,4.37,0.29,4.09,191.19,3.05,4.95,0.63,4.32,190.12
2023,8,20,87.87,2.13,3.91,0.65,3.26,202.5,2.97,4.3,0.88,3.41,205.69
2023,8,21,87.72,2.35,4.34,0.83,3.52,203.75,3.3,5.2,1.67,3.53,205.81
2023,8,22,87.7,2.49,4.37,0.55,3.81,203.19,3.3,5.21,0.93,4.28,205.12
2023,8,23,87.63,2.76,3.98,2.02,1.95,185.12,3.8,4.73,2.31,2.41,184.75
2023,8,24,87.46,2.78,3.83,1.8,2.02,181.5,3.91,4.41,3.46,0.95,181.06
2023,8,25,87.5,1.77,3.3,0.12,3.18,122.38,2.58,4.05,0.25,3.8,119.19
2023,8,26,87.44,2.07,3.34,0.36,2.98,159.38,2.66,4.85,0.56,4.29,160.62
2023,8,27,87.29,2.98,4.37,1.45,2.92,196.25,4.16,5.84,2.54,3.3,198.69
2023,8,28,87.45,2.95,5.28,1.48,3.8,214.88,4.3,6.78,2.48,4.3,218.88
2023,8,29,87.66,2.45,4.18,0.63,3.55,215,3.41,4.74,1.13,3.6,217.12
2023,8,30,87.84,2.26,4.13,0.84,3.29,194.38,3.08,4.72,1.34,3.38,195.56
2023,8,31,87.92,1.79,3.38,0.12,3.26,197.88,2.48,3.8,0.31,3.5,198.12
2023,9,1,87.89,1.43,2.68,0.27,2.41,194.19,1.95,2.99,0.39,2.6,196.12
2023,9,2,87.75,1.64,3.3,0.11,3.19,170.12,2.23,3.61,0.13,3.48,174.19
2023,9,3,87.71,1.39,2.62,0.29,2.33,180.31,2.07,3.09,0.25,2.84,176.12
2023,9,4,87.68,1.59,3.47,0.45,3.02,158.94,2.07,3.93,0.63,3.3,155.94
2023,9,5,87.75,1.34,2.84,0.38,2.45,249.44,1.66,3,0.56,2.44,239.88
2023,9,6,87.87,1.34,2.98,0.29,2.7,163.12,1.8,3.52,0.52,3.01,160.94
2023,9,7,87.88,1.66,2.72,0.45,2.27,194.62,2.29,3.62,0.9,2.73,192.88
2023,9,8,87.91,1.26,3.26,0.37,2.89,137,1.91,4.3,0.66,3.64,134.44
2023,9,9,87.88,1.55,3.51,0.27,3.24,184.75,2.04,3.88,0.62,3.24,185.62
2023,9,10,87.67,2.27,4.33,0.87,3.47,230.25,3.18,5.17,1.4,3.78,231.12
2023,9,11,87.56,2.29,5.06,0.41,4.66,189.75,3.06,6.41,0.73,5.66,191.62
2023,9,12,87.68,1.52,2.8,0.33,2.47,178.12,2.21,3.4,0.34,3.06,193.06
2023,9,13,87.74,1.74,3.41,0.33,3.09,179.25,2.41,3.91,0.41,3.48,187.38
2023,9,14,87.85,2.02,4.02,0.39,3.63,156.44,2.85,4.45,0.76,3.7,152.69
2023,9,15,87.97,1.91,3.69,0.39,3.3,167.38,2.69,4.05,0.84,3.22,166.5
2023,9,16,87.94,1.76,3.14,0.34,2.8,213.75,2.38,3.34,0.63,2.7,211.5
2023,9,17,87.81,1.66,3.23,0.2,3.02,199,2.09,3.84,0.22,3.62,200.38
2023,9,18,87.82,1.76,3.23,0.41,2.82,107.62,2.36,3.59,0.69,2.9,121.69
2023,9,19,88.02,1.61,3.46,0.23,3.24,124.25,2.11,3.92,0.48,3.44,121.88
2023,9,20,88.06,1.61,2.91,0.66,2.25,115.56,2.18,3.11,1.05,2.06,112.69
2023,9,21,88.01,2.14,3.58,1.05,2.53,120.38,3.18,4.2,2.02,2.19,117.56
2023,9,22,88.06,1.92,3.48,0.6,2.88,92,3,4.59,1.4,3.19,90.5
2023,9,23,88.07,1.35,2.2,0.56,1.64,101.44,1.96,2.71,1.08,1.63,97.81
2023,9,24,87.95,1.45,2.48,0.92,1.56,93.69,2.13,3.21,1.5,1.71,90.94
2023,9,25,87.94,1.83,3.09,1.04,2.05,139.56,2.7,3.34,1.95,1.38,139.5
2023,9,26,87.97,1.53,2.75,0.84,1.91,180.5,2.21,3.32,1.47,1.85,180.88
2023,9,27,87.92,1.45,2.8,0.28,2.52,183.81,1.9,3,0.28,2.72,183.25
2023,9,28,87.93,1.14,2.23,0.34,1.89,131.06,1.36,2.3,0.44,1.87,130.56
2023,9,29,87.92,1.37,2.4,0.45,1.95,116.69,1.84,2.98,0.59,2.38,113.06
2023,9,30,87.93,1.04,1.99,0.3,1.7,131,1.48,2.62,0.44,2.19,129.44
2023,10,1,87.86,0.95,1.98,0.27,1.71,148.69,1.4,2.47,0.55,1.92,148.31
2023,10,2,87.95,1.05,1.97,0.21,1.76,105.75,1.41,2.13,0.32,1.81,105.06
2023,10,3,87.99,1.41,3.06,0.17,2.89,100.81,1.81,3.34,0.35,2.98,101.88
2023,10,4,88.07,1.61,2.73,0.99,1.73,102.38,2.52,3.34,1.89,1.45,100.62
2023,10,5,87.9,2.01,3.94,0.88,3.05,112.06,2.98,4.68,1.88,2.8,110.62
2023,10,6,87.77,1.56,3.09,0.17,2.92,165.25,2.16,3.32,0.3,3.02,165.44
2023,10,7,87.92,1.12,2.34,0.06,2.28,187.88,1.58,2.61,0.1,2.5,172.88
2023,10,8,87.97,1.6,2.79,0.41,2.38,146.19,2.41,4.41,0.88,3.52,132.31
2023,10,9,88.06,2.05,3.62,0.85,2.77,205.44,3.19,4.34,1.34,3,207.38
2023,10,10,88.14,2.54,4.22,1.22,3,174.38,4.05,5.36,2.66,2.7,174.75
2023,10,11,88.16,1.57,2.86,0.41,2.45,193.19,2.27,3.49,0.51,2.98,194.88
2023,10,12,88.29,1.62,3,0.3,2.7,245.19,2.2,3.65,0.48,3.17,246.31
2023,10,13,88.4,1.72,3.73,0.22,3.51,183.81,2.37,4.6,0.27,4.33,185
2023,10,14,88.31,1.73,3.76,0.38,3.38,169.88,2.39,4.77,0.55,4.21,170.75
2023,10,15,88.18,1.85,3.84,0.23,3.6,188.88,2.59,4.77,0.25,4.52,191.06
2023,10,16,88.33,1.52,2.92,0.38,2.53,179.5,2.07,3.27,0.7,2.55,181
2023,10,17,88.39,1.17,2.38,0.29,2.09,152.31,1.52,2.63,0.33,2.3,151.12
2023,10,18,88.4,1.48,2.66,0.32,2.34,139.69,1.88,2.83,0.57,2.26,141.94
2023,10,19,88.41,1.45,2.79,0.36,2.44,148,1.79,2.91,0.57,2.34,149.56
2023,10,20,88.49,1.34,2.45,0.51,1.95,149.62,1.59,2.57,0.73,1.84,150
2023,10,21,88.59,1.54,2.45,0.49,1.96,117.88,1.93,3.31,0.64,2.68,117
2023,10,22,88.58,1.75,2.46,0.46,2,96.62,2.16,2.92,0.73,2.19,95.81
2023,10,23,88.52,1.62,2.25,0.41,1.84,90,1.95,2.38,0.48,1.9,91.31
2023,10,24,88.39,1.39,2.23,0.23,2,146.25,1.62,2.76,0.39,2.37,145.12
2023,10,25,88.37,1.58,2.62,0.28,2.34,176.75,1.91,2.87,0.36,2.51,190.75
2023,10,26,88.37,1.65,2.92,0.65,2.27,160.62,2.13,3.31,1.05,2.27,163.31
2023,10,27,88.34,1.59,3.07,0.42,2.65,160.62,2.17,3.84,0.66,3.19,162.19
2023,10,28,88.43,1.44,3.23,0.15,3.09,188.25,1.91,3.67,0.23,3.45,189.44
2023,10,29,88.46,1.48,2.71,0.3,2.41,143.31,1.84,2.82,0.41,2.41,143.25
2023,10,30,88.53,1.52,2.66,0.04,2.61,109.31,1.92,2.84,0.18,2.66,107.25
2023,10,31,88.65,1.68,2.64,0.48,2.16,83.88,2.16,2.86,0.66,2.2,82.31
2023,11,1,88.63,1.52,2.48,0.13,2.34,103.94,1.84,2.68,0.2,2.48,119.88
2023,11,2,88.45,1.62,2.88,0.62,2.26,163.75,2.1,3.23,0.95,2.28,165.12
2023,11,3,88.27,1.4,2.88,0.28,2.6,273.81,1.83,3.21,0.37,2.84,271.56
2023,11,4,88.23,1.51,3.21,0.41,2.8,221.25,2.1,3.8,0.61,3.2,251.5
2023,11,5,88.43,1.35,2.95,0.22,2.73,241.19,1.73,3.18,0.41,2.77,240.5
2023,11,6,88.56,1.15,2.69,0.1,2.59,151.94,1.4,2.8,0.37,2.44,151.75
2023,11,7,88.47,1.16,2.42,0.41,2.02,187.62,1.45,2.72,0.56,2.15,187
2023,11,8,88.33,1.49,2.89,0.34,2.55,171,2.05,3.61,0.43,3.18,171.88
2023,11,9,88.4,1.48,2.48,0.55,1.93,113.12,2.03,2.95,0.74,2.21,113.31
2023,11,10,88.55,1.5,2.79,0.22,2.58,120.56,1.91,2.99,0.31,2.69,121.38
2023,11,11,88.59,1.34,2.84,0.15,2.69,124.12,1.66,3.04,0.2,2.84,109
2023,11,12,88.66,1.46,2.7,0.78,1.91,102.38,1.87,2.92,1.05,1.87,101.62
2023,11,13,88.68,1.43,2.68,0.04,2.64,124.5,1.73,2.73,0.08,2.65,124.12
2023,11,14,88.61,1.32,2.7,0.24,2.45,116.88,1.55,2.74,0.34,2.4,115.5
2023,11,15,88.63,1.41,2.84,0.45,2.39,135.81,1.71,2.95,0.51,2.44,133.69
2023,11,16,88.8,1.52,2.48,0.72,1.76,82.81,1.98,2.99,0.98,2.02,82
2023,11,17,88.67,1.42,2.13,0.46,1.67,127.75,1.76,2.47,0.62,1.85,127.19
2023,11,18,88.57,1.38,2.54,0.57,1.98,155.56,1.59,2.49,0.58,1.91,154.94
2023,11,19,88.67,1.2,2.72,0.32,2.4,123.44,1.35,2.66,0.34,2.32,151.62
2023,11,20,88.58,1.3,2.91,0.16,2.75,221.25,1.69,3.08,0.25,2.83,215.62
2023,11,21,88.39,1.32,3.02,0.08,2.94,188.06,1.69,3.34,0.19,3.15,212.81
2023,11,22,88.33,1.35,2.81,0.23,2.58,185.38,1.73,3.27,0.2,3.08,185.62
2023,11,23,88.34,1.26,2.64,0.18,2.46,150.56,1.48,2.8,0.2,2.61,148.81
2023,11,24,88.46,1.32,2.42,0.26,2.16,125.19,1.59,2.46,0.33,2.13,124
2023,11,25,88.63,1.46,2.88,0.41,2.48,100.06,1.78,3,0.46,2.53,99.06
2023,11,26,88.73,1.42,2.42,0.36,2.06,124.12,1.65,2.38,0.62,1.76,136.94
2023,11,27,88.63,1.23,2.67,0.26,2.41,88.25,1.48,2.91,0.25,2.66,88.06
2023,11,28,88.44,1.27,2.64,0.29,2.35,145.38,1.55,2.69,0.34,2.35,145.56
2023,11,29,88.49,1.28,2.31,0.15,2.16,110,1.55,2.38,0.23,2.16,111.12
2023,11,30,88.57,1.41,2.52,0.3,2.22,99.19,1.63,2.46,0.4,2.06,101.62
2023,12,1,88.51,1.34,2.5,0.14,2.36,96.81,1.63,2.84,0.12,2.72,111.81
2023,12,2,88.51,1.59,2.62,0.51,2.11,100.19,2.05,3.05,0.75,2.3,102.38
2023,12,3,88.54,1.63,2.8,0.29,2.51,109.69,2.05,3.11,0.48,2.63,113.5
2023,12,4,88.44,1.55,2.55,0.16,2.38,111,1.96,2.84,0.34,2.5,114.19
2023,12,5,88.32,1.73,3.26,0.57,2.69,113.25,2.31,3.92,0.62,3.3,116
2023,12,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2023,12,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2023,12,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2023,12,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2023,12,10,88.18,1.31,3,0.14,2.86,150.75,1.66,3.41,0.2,3.21,162.44
2023,12,11,88.37,1.45,2.52,0.25,2.27,112.5,1.75,2.47,0.31,2.16,126.38
2023,12,12,88.21,1.41,2.55,0.34,2.22,155.38,1.77,2.71,0.35,2.35,153.75
2023,12,13,88.21,1.59,3.2,0.08,3.12,140.62,2.16,4.08,0.15,3.93,156
2023,12,14,88.4,1.58,3.16,0.55,2.61,119.38,2.04,3.37,1,2.37,120.5
2023,12,15,88.54,1.62,3.12,0.83,2.3,123.38,2.1,3.35,1.23,2.12,125.38
2023,12,16,88.41,1.56,3.09,0.77,2.32,113.25,2,3.35,1.11,2.24,114.06
2023,12,17,88.4,1.55,2.91,0.78,2.13,114.88,1.94,3.05,1.14,1.91,117.81
2023,12,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2023,12,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2023,12,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
